job_title,company,location,link,description
Account Executive - Enterprise,Stripe,Mexico City,https://stripe.com/jobs/search?gh_jid=7336750,
"Account Executive, Enterprise ",Stripe,Toronto ,https://stripe.com/jobs/search?gh_jid=7099651,
"Account Executive, Enterprise AUNZ",Stripe,"Sydney, Australia",https://stripe.com/jobs/search?gh_jid=7317016,
"Account Executive, Enterprise - Billing (Existing Business)",Stripe,"Dublin, London",https://stripe.com/jobs/search?gh_jid=7490597,
"Account Executive, Enterprise - Billing (French Speaking)",Stripe,"Paris, London, Dublin OR Berlin",https://stripe.com/jobs/search?gh_jid=7490599,
"Account Executive, Enterprise & Digital Native (Japan)",Stripe,"Tokyo, Japan",https://stripe.com/jobs/search?gh_jid=5539411,
"Account Executive, Enterprise (Existing Business) ",Stripe,"US-Remote, US-San Francisco, US-Chicago, US-New York ",https://stripe.com/jobs/search?gh_jid=7302943,
Account Executive - Enterprise Germany ,Stripe,Germany ,https://stripe.com/jobs/search?gh_jid=7539429,
"Account Executive, Enterprise (Hunter)",Stripe,Paris,https://stripe.com/jobs/search?gh_jid=7458833,
Account Executive - Enterprise Hunter (UK),Stripe,London,https://stripe.com/jobs/search?gh_jid=7451368,
"Account Executive, Enterprise, Japan",Stripe,Tokyo,https://stripe.com/jobs/search?gh_jid=7528816,
"Account Executive, Enterprise Lifecycle (Northern Europe)",Stripe,Amsterdam or Stockholm or Dublin,https://stripe.com/jobs/search?gh_jid=7442963,
"Account Executive, Enterprise (New Business) ",Stripe,US-New York,https://stripe.com/jobs/search?gh_jid=6755526,
"Account Executive, Enterprise - Public Sector (New Business) ",Stripe,"US-Chicago, US-San Francisco, US-New York, US-Remote ",https://stripe.com/jobs/search?gh_jid=7430232,
"Account Executive, Enterprise (Sao Paulo, Brazil)",Stripe,"Sao Paulo, Brazil",https://stripe.com/jobs/search?gh_jid=7108249,
Account Executive - Enterprise Switzerland,Stripe,Germany,https://stripe.com/jobs/search?gh_jid=7477347,
"Account Executive, Existing Business - Funded Startups (German Speaking)",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7353253,
"Account Executive, Existing Business, Iberia ",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7553751,
"Account Executive, Existing Business - SMB (German Speaking)",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7539321,
"Account Executive, Funded Startups",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7396862,
"Account Executive, Funded Startups (Existing Business)",Stripe,"New York, San Fransisco",https://stripe.com/jobs/search?gh_jid=7517265,
"Account Executive, Italy",Stripe,Milan,https://stripe.com/jobs/search?gh_jid=7483724,
"Account Executive, Marketplace ",Stripe,London,https://stripe.com/jobs/search?gh_jid=7542218,
"Account Executive, Mid-Market - Existing Business",Stripe,"Dublin, London",https://stripe.com/jobs/search?gh_jid=7483552,
"Account Executive, Mid-Market - Existing Business (French-speaking)",Stripe,Dublin/Paris,https://stripe.com/jobs/search?gh_jid=7538123,
Account Executive - New Business - Iberia & Italy,Stripe,Dublin ,https://stripe.com/jobs/search?gh_jid=7463489,
"Account Executive, New Business - Nordics",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7462487,
Account Executive (New Business - Portuguese Market),Stripe,"Madrid, Spain",https://stripe.com/jobs/search?gh_jid=7554928,
"Account Executive, Nordics - Startups",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7423973,
"Account Executive, Platforms (Existing Business)",Stripe,"Sydney, Australia",https://stripe.com/jobs/search?gh_jid=7456957,
"Account Executive, Platforms (French Speaking)",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7353623,
"Account Executive, Platforms  (German-speaking)",Stripe,Berlin,https://stripe.com/jobs/search?gh_jid=7458835,
"Account Executive, Platforms (Grower)",Stripe,London,https://stripe.com/jobs/search?gh_jid=7459450,
"Account Executive, Platforms (Grower)",Stripe,Paris,https://stripe.com/jobs/search?gh_jid=7446841,
"Account Executive, Platforms, Iberia ",Stripe,Dublin ,https://stripe.com/jobs/search?gh_jid=7418984,
"Account Executive, Platforms (Strategics)",Stripe,"SF, NYC",https://stripe.com/jobs/search?gh_jid=7217288,
"Account Executive, Product - BNPLs",Stripe,Dublin / London,https://stripe.com/jobs/search?gh_jid=7536063,
"Account Executive, Product - BNPLs",Stripe,Dublin / London,https://stripe.com/jobs/search?gh_jid=7541092,
"Account Executive, Product - Disputes",Stripe,US-Remote,https://stripe.com/jobs/search?gh_jid=7416016,
"Account Executive, Product Sales",Stripe,Singapore,https://stripe.com/jobs/search?gh_jid=7247667,
"Account Executive, Product Sales (BaaS)",Stripe,SF,https://stripe.com/jobs/search?gh_jid=7270748,
"Account Executive, Product Sales (BaaS)",Stripe,"SF, NYC, remote",https://stripe.com/jobs/search?gh_jid=7456716,
"Account Executive, Product Sales, Billing ",Stripe,"South San Francisco, CA; New York, NY; Seattle, WA; Chicago, IL",https://stripe.com/jobs/search?gh_jid=7141701,
"Account Executive, Product Sales (Crypto/Stablecoins)",Stripe,NYC,https://stripe.com/jobs/search?gh_jid=6889347,
"Account Executive, Product Sales - Managed Payments",Stripe,London,https://stripe.com/jobs/search?gh_jid=7314627,
"Account Executive, Product Sales, Optimized Checkout",Stripe,Remote,https://stripe.com/jobs/search?gh_jid=7455982,
"Account Executive, Product Sales, Optimized Checkout",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7542215,
"Account Executive, Product Sales - Tax",Stripe,"Dublin, London, Berlin",https://stripe.com/jobs/search?gh_jid=7534955,
"Account Executive, Product Sales (Terminal)",Stripe,"London, Dublin",https://stripe.com/jobs/search?gh_jid=7528849,
"Account Executive, Scaled Grower",Stripe,US-Chicago,https://stripe.com/jobs/search?gh_jid=7134005,
Account Executive (SMB),Stripe,Singapore,https://stripe.com/jobs/search?gh_jid=7471395,
"Account Executive, SMB - Existing Business",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7140002,
"Account Executive, SMB - Existing Business (French-speaking)",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7555127,
"Account Executive, SMB (French Speaking)",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7242090,
"Account Executive, SMB (New Business)",Stripe,Chicago,https://stripe.com/jobs/search?gh_jid=7277406,
"Account Executive, SMB - New Business (German Speaking)",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7343682,
"Account Executive, Startup SaaS Platforms - Existing Business",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7451383,
"Account Executive, Startups (Greater China)",Stripe,Singapore,https://stripe.com/jobs/search?gh_jid=7515082,
"Account Executive, Velocity Grower (Japanese-speaking)",Stripe,Tokyo,https://stripe.com/jobs/search?gh_jid=7364278,
Account Executive - Velocity Hunter (French - speaking),Stripe,Paris,https://stripe.com/jobs/search?gh_jid=7458831,
Accounting - Legal Entity Controller,Stripe,Bangalore,https://stripe.com/jobs/search?gh_jid=7358785,
"Account Manager - Scale, Bridge",Stripe,San Francisco or New York,https://stripe.com/jobs/search?gh_jid=7545600,
Accounts Receivable Analyst,Stripe,Bengaluru,https://stripe.com/jobs/search?gh_jid=7369428,
Administrative Coordinator,Stripe,Mexico City,https://stripe.com/jobs/search?gh_jid=7434713,
AEO & GEO Marketing Manager,Stripe,US,https://stripe.com/jobs/search?gh_jid=7453473,
"AI/ML Engineering Manager, Payment Intelligence",Stripe,"US-SF, US-NYC, US-SEA",https://stripe.com/jobs/search?gh_jid=7286376,
AI Solutions Architect,Stripe,"South San Francisco, NYC, or Remote",https://stripe.com/jobs/search?gh_jid=7463694,
"Analytics Engineer, Privy",Stripe,NYC-Privy,https://stripe.com/jobs/search?gh_jid=7195991,
" Android Engineer, Link",Stripe,Toronto,https://stripe.com/jobs/search?gh_jid=7311137,
"Android Engineer, Terminal",Stripe,Toronto,https://stripe.com/jobs/search?gh_jid=7543559,
"Android Engineer, Terminal Developer Productivity",Stripe,"San Francisco, Seattle, Remote in US",https://stripe.com/jobs/search?gh_jid=7550154,
"Android Engineer, Terminal OS Platform",Stripe,"San Francisco, Seattle, Remote in US or Canada",https://stripe.com/jobs/search?gh_jid=7557403,
APAC Partner Marketing Lead,Stripe,"Singapore, Sydney",https://stripe.com/jobs/search?gh_jid=7454473,
APAC Product Lead,Stripe,Singapore,https://stripe.com/jobs/search?gh_jid=7552145,
"Backend/ API Engineer, Bank Transfers",Stripe,United Kingdom ,https://stripe.com/jobs/search?gh_jid=7518870,
"Backend/API Engineer, Money as a Service",Stripe,US,https://stripe.com/jobs/search?gh_jid=6176758,
"Backend/API Engineer, Money as a Service (Canada)",Stripe,Canada,https://stripe.com/jobs/search?gh_jid=6176763,
"Backend / API Engineer, Payouts",Stripe,United Kingdom,https://stripe.com/jobs/search?gh_jid=7369543,
"Backend / API Engineer, Privacy Products",Stripe,"San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=7579264,
"Backend Engineer/API, Payments and Risk",Stripe,"Dublin, Ireland",https://stripe.com/jobs/search?gh_jid=4921361,
"Backend Engineer/API, Payments and Risk",Stripe,"Toronto, Canada Remote",https://stripe.com/jobs/search?gh_jid=6692166,
"Backend Engineer, Core Technology",Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7182617,
"Backend Engineer, Core Technology",Stripe,"Bucharest, Romania ",https://stripe.com/jobs/search?gh_jid=6623777,
"Backend Engineer, Core Technology",Stripe,"Seattle, San Francisco, US-Remote",https://stripe.com/jobs/search?gh_jid=6042172,
"Backend Engineer, Data",Stripe,Canada,https://stripe.com/jobs/search?gh_jid=6865161,
"Backend Engineer, DEeP",Stripe,"Toronto Canada, San Francisco, Remote in US, Remote in Canada",https://stripe.com/jobs/search?gh_jid=7292520,
"Backend Engineer, Payments and Risk",Stripe,US,https://stripe.com/jobs/search?gh_jid=6163230,
"Backend Engineer, Revenue and Financial Automation",Stripe,"Toronto, CAN-Remote",https://stripe.com/jobs/search?gh_jid=7217048,
"Backend Engineer, UI Services",Stripe,Barcelona,https://stripe.com/jobs/search?gh_jid=7310001,
"Bank Account Management Specialist, Treasury Operations",Stripe,IN-Bengaluru,https://stripe.com/jobs/search?gh_jid=7440967,
Billing Solutions Architect,Stripe,"London, Dublin, Berlin",https://stripe.com/jobs/search?gh_jid=7115730,
Billing Solutions Architect ,Stripe,SF,https://stripe.com/jobs/search?gh_jid=7181979,
"Brand Designer, Link",Stripe,Canada,https://stripe.com/jobs/search?gh_jid=7476752,
Bridge Data & Finance Analyst,Stripe,San Francisco,https://stripe.com/jobs/search?gh_jid=7577505,
Bridge - Operations Associate ,Stripe,Bengaluru,https://stripe.com/jobs/search?gh_jid=7179634,
"Bridge - Operations Associate, Financial Crimes (AML Investigations)",Stripe,Mexico City,https://stripe.com/jobs/search?gh_jid=7456081,
Broadcast Engineer,Stripe,"San Francisco, CA ",https://stripe.com/jobs/search?gh_jid=6632309,
"Business Development Manager, Agentic Commerce",Stripe,San Francisco,https://stripe.com/jobs/search?gh_jid=7067252,
"Business Development Manager, Agentic Commerce",Stripe,"San Francisco, CA; Seattle, WA",https://stripe.com/jobs/search?gh_jid=7524334,
"Business Development Manager, Developer Platforms",Stripe,"SF, NYC, Seattle, Remote",https://stripe.com/jobs/search?gh_jid=7450084,
"Business Operations - Support, Bridge",Stripe,San Francisco or New York,https://stripe.com/jobs/search?gh_jid=7536814,
Business Partner Analyst,Stripe,Chicago- New York City- San Francisco or Seattle,https://stripe.com/jobs/search?gh_jid=5986232,
Business Partner Analyst,Stripe,"Dublin, Ireland",https://stripe.com/jobs/search?gh_jid=7558195,
Business Recruiter (Fixed Term Contract),Stripe,"Chicago, Atlanta",https://stripe.com/jobs/search?gh_jid=7477504,
Business Recruiter (Fixed Term Contract),Stripe,London,https://stripe.com/jobs/search?gh_jid=7453367,
Business Recruiter (Fixed Term Contract),Stripe,"Chicago, IL",https://stripe.com/jobs/search?gh_jid=7452912,
Business Systems Analyst - Legal Domain,Stripe,Bangalore,https://stripe.com/jobs/search?gh_jid=7436172,
Business Value Consulting,Stripe,US-SF,https://stripe.com/jobs/search?gh_jid=7456710,
"Channel Program Lead, Alliances & Channels",Stripe,"SEA, SF, or NYC",https://stripe.com/jobs/search?gh_jid=7408501,
"Channel Sales Manager, Benelux",Stripe,LOCATION,https://stripe.com/jobs/search?gh_jid=7237465,
"Channel Sales Manager, Italy",Stripe,"Milan, Italy",https://stripe.com/jobs/search?gh_jid=7179658,
"Chief Operating Officer (COO) & Deputy Trust Officer, Bridge",Stripe,"San Francisco, New York, Seattle",https://stripe.com/jobs/search?gh_jid=7572925,
Client Onboarding Integration Engineer,Stripe,"Toronto, CA; Chicago, IL ",https://stripe.com/jobs/search?gh_jid=7227066,
Collections Specialist,Stripe,Mexico,https://stripe.com/jobs/search?gh_jid=7398150,
Commercial Counsel,Stripe,"Mexico City, MX",https://stripe.com/jobs/search?gh_jid=7438188,
"Commercial Counsel, Crypto",Stripe,"New York City, Seattle, San Francisco, Chicago, Atlanta, US-Remote",https://stripe.com/jobs/search?gh_jid=7392188,
Commercial Solutions Program Manager,Stripe,"Chicago, IL , Remote",https://stripe.com/jobs/search?gh_jid=7206336,
Company Strategy & Operations,Stripe,"San Francisco, Seattle, Chicago, US-remote, New York",https://stripe.com/jobs/search?gh_jid=5956522,
Compensation Analyst,Stripe,"US-Remote, Toronto",https://stripe.com/jobs/search?gh_jid=7564387,
"Compensation Partner, Product & Engineering",Stripe,"NYC, San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=7203552,
Content Activation Lead,Stripe,"US Remote, CHI, ATL",https://stripe.com/jobs/search?gh_jid=7364062,
"Content Marketing Lead, Bridge",Stripe,San Francisco or New York,https://stripe.com/jobs/search?gh_jid=7390229,
Contracting Operations Specialist,Stripe,Bengaluru,https://stripe.com/jobs/search?gh_jid=7522229,
Corporate Paralegal,Stripe,"SF Bay Area, US-National",https://stripe.com/jobs/search?gh_jid=7521170,
Credit Risk Associate,Stripe,Bangalore ,https://stripe.com/jobs/search?gh_jid=5536633,
Credit Risk Operations Associate (CDMX),Stripe,Mexico,https://stripe.com/jobs/search?gh_jid=6942920,
"Credit Risk Strategist, Risk Foundations",Stripe,"Chicago, US-Remote, Toronto",https://stripe.com/jobs/search?gh_jid=7275649,
Crypto Accounting Team Lead,Stripe,"San Francisco, Seattle",https://stripe.com/jobs/search?gh_jid=7438078,
Crypto Product Accountant,Stripe,"SF, SEA",https://stripe.com/jobs/search?gh_jid=7536066,
"Customer Success Manager, Enterprise",Stripe,"Atlanta, GA; Chicago, IL ",https://stripe.com/jobs/search?gh_jid=6558993,
Customer Success Manager (Japan),Stripe,Japan,https://stripe.com/jobs/search?gh_jid=7454621,
Customer Success Manager (Mandarin Speaking),Stripe,Singapore,https://stripe.com/jobs/search?gh_jid=7430701,
Cyber Intelligence Researcher,Stripe,N/A,https://stripe.com/jobs/search?gh_jid=7374492,
Data Analyst,Stripe,London,https://stripe.com/jobs/search?gh_jid=7310717,
Data Analyst,Stripe,US,https://stripe.com/jobs/search?gh_jid=5601881,
Data Analyst,Stripe,Canada,https://stripe.com/jobs/search?gh_jid=5416444,
"Data Analyst, Intern (Master's degree)",Stripe,"Toronto, Ontario, Canada",https://stripe.com/jobs/search?gh_jid=7285986,
Data Governance Lead,Stripe,Remote US,https://stripe.com/jobs/search?gh_jid=5922987,
Data Migrations Specialist,Stripe,"Dublin, Ireland",https://stripe.com/jobs/search?gh_jid=7573503,
Data Recruiter (Fixed Term Contract) ,Stripe,"US-Remote, Toronto",https://stripe.com/jobs/search?gh_jid=7454046,
Data Scientist,Stripe,Toronto,https://stripe.com/jobs/search?gh_jid=7357460,
"Data Scientist, EMEA",Stripe,London,https://stripe.com/jobs/search?gh_jid=7516102,
Deal Pricing Lead - EMEA,Stripe,Dublin,https://stripe.com/jobs/search?gh_jid=7361950,
Deal Strategist,Stripe,"Chicago, Remote",https://stripe.com/jobs/search?gh_jid=7492580,
"Demand Generation Manager, Enterprise EMEA",Stripe,London,https://stripe.com/jobs/search?gh_jid=7366144,
Demo Engineer ,Stripe,San Francisco ,https://stripe.com/jobs/search?gh_jid=7390314,
